Time [s],Packet ID,MOSI,MISO
8.347832400000000,246,0x84,0x00
8.347834060000000,246,0x00,0x00
8.347835740000001,246,0x00,0x00
8.347842180000001,247,0x81,0x00
8.347843839999999,247,0x00,0x00
8.347845500000000,247,0x00,0x00
8.347851980000000,248,0x82,0x00
8.347853660000000,248,0x00,0x00
8.347855320000001,248,0x00,0x00
8.347861260000000,249,0x84,0x00
8.347862920000001,249,0x25,0x00
8.347864580000000,249,0x00,0x25
8.347866260000000,249,0x00,0x00
8.347867920000001,249,0x00,0x00
8.347869579999999,249,0x00,0x00
8.347871260000000,249,0x00,0x00
8.347872920000000,249,0x00,0x00
8.347874579999999,249,0x00,0x00
8.347876260000000,249,0x00,0x00
8.347882640000000,250,0x83,0x00
8.347884300000000,250,0x00,0x00
8.347885959999999,250,0x12,0x00
8.347892560000000,251,0x84,0x00
8.347894240000000,251,0x00,0x00
8.347895899999999,251,0x12,0x00
8.347902400000001,252,0x81,0x00
8.347904059999999,252,0x00,0x00
8.347905740000000,252,0x3F,0x00
8.347915700000000,253,0x82,0x00
8.347917360000000,253,0x00,0x00
8.347919020000001,253,0x3F,0x00
8.347927200000001,254,0x04,0x00
8.347928860000000,254,0x14,0x00
8.347930520000000,254,0xFF,0x00
8.347938559999999,255,0x84,0x00
8.347940240000000,255,0x14,0x00
8.347941900000000,255,0x00,0x14
8.347949679999999,256,0x04,0x00
8.347951340000000,256,0x6A,0x00
8.347953000000000,256,0xFF,0x04
8.347960820000001,257,0x84,0x00
8.347962480000000,257,0x6A,0x00
8.347964160000000,257,0x04,0x6A
8.347971340000001,258,0x04,0x00
8.347973000000000,258,0x62,0x00
8.347974680000000,258,0xFF,0x41
8.347982480000001,259,0x84,0x00
8.347984159999999,259,0x62,0x00
8.347985820000000,259,0x40,0x62
8.347992919999999,260,0x04,0x00
8.347994600000000,260,0x62,0x00
8.347996260000000,260,0xFF,0x40
8.348004080000001,261,0x84,0x00
8.348005740000000,261,0x62,0x00
8.348007400000000,261,0x40,0x62
8.348014160000000,262,0x84,0x00
8.348015820000001,262,0x65,0x00
8.348017479999999,262,0x08,0x65
8.348024380000000,263,0x04,0x00
8.348026060000000,263,0x61,0x00
8.348027719999999,263,0xFF,0x00
8.348035540000000,264,0x84,0x00
8.348037200000000,264,0x61,0x00
8.348038860000001,264,0x00,0x61
8.348045900000001,265,0x04,0x00
8.348047579999999,265,0x6A,0x00
8.348049240000000,265,0xFF,0x04
8.348057060000000,266,0x84,0x00
8.348058719999999,266,0x6A,0x00
8.348060380000000,266,0x04,0x6A
8.348067739999999,267,0x04,0x00
8.348069400000000,267,0x0C,0x00
8.348071080000000,267,0xFF,0x00
8.348078879999999,268,0x84,0x00
8.348080560000000,268,0x0C,0x00
8.348082220000000,268,0x03,0x0C
8.348089320000000,269,0x04,0x00
8.348091000000000,269,0x0E,0x00
8.348092660000001,269,0xFF,0x00
8.348100460000000,270,0x84,0x00
8.348102140000000,270,0x0E,0x00
8.348103800000001,270,0x00,0x0E
8.348111800000000,271,0x02,0x00
8.348113460000000,271,0x02,0x00
8.348115140000001,271,0xFF,0x02
8.348124680000000,272,0x04,0x00
8.348126340000000,272,0x0E,0x00
8.348128020000001,272,0xFF,0x00
8.348136159999999,273,0x04,0x00
8.348137820000000,273,0x0D,0x00
8.348139500000000,273,0xFF,0x00
8.348148900000000,274,0x83,0x00
8.348150580000000,274,0x00,0x00
8.348152239999999,274,0x00,0x00
8.348158659999999,275,0x84,0x00
8.348160320000000,275,0x00,0x00
8.348162000000000,275,0x00,0x00
8.348168420000000,276,0x81,0x00
8.348170100000001,276,0x00,0x00
8.348171760000000,276,0x00,0x00
8.348178239999999,277,0x82,0x00
8.348179920000000,277,0x00,0x00
8.348181580000000,277,0x00,0x00
8.348187700000000,278,0x82,0x00
8.348189359999999,278,0x12,0x00
8.348191040000000,278,0x0A,0x12
8.348192700000000,278,0x83,0x0A
8.348194360000001,278,0x74,0x83
8.348200680000000,279,0x83,0x00
8.348202340000000,279,0x00,0x00
8.348204020000001,279,0x12,0x00
8.348210620000000,280,0x84,0x00
8.348212280000000,280,0x00,0x00
8.348213960000001,280,0x12,0x00
8.348220460000000,281,0x81,0x00
8.348222120000001,281,0x00,0x00
8.348223780000000,281,0x3F,0x00
8.348234280000000,282,0x82,0x00
8.348235960000000,282,0x00,0x00
8.348237620000001,282,0x3F,0x00
8.348245840000001,283,0x83,0x00
8.348247519999999,283,0x00,0x00
8.348249180000000,283,0x00,0x00
8.348255480000001,284,0x84,0x00
8.348257139999999,284,0x00,0x00
8.348258800000000,284,0x00,0x00
8.348265240000000,285,0x81,0x00
8.348266920000000,285,0x00,0x00
8.348268579999999,285,0x00,0x00
8.348275060000001,286,0x82,0x00
8.348276719999999,286,0x00,0x00
8.348278400000000,286,0x00,0x00
8.348284319999999,287,0x82,0x00
8.348286000000000,287,0x09,0x00
8.348287660000000,287,0x1A,0x09
8.348289339999999,287,0x83,0x1A
8.348291000000000,287,0x81,0x83
8.348292660000000,287,0x77,0x81
8.348299100000000,288,0x83,0x00
8.348300760000001,288,0x00,0x00
8.348302439999999,288,0x12,0x00
8.348309040000000,289,0x84,0x00
8.348310700000001,289,0x00,0x00
8.348312379999999,289,0x12,0x00
8.348318880000001,290,0x81,0x00
8.348320540000000,290,0x00,0x00
8.348322200000000,290,0x3F,0x00
8.348332160000000,291,0x82,0x00
8.348333840000000,291,0x00,0x00
8.348335499999999,291,0x3F,0x00
8.348342980000000,292,0x04,0x00
8.348344640000001,292,0x0F,0x00
8.348346319999999,292,0xFF,0x70
8.348354020000000,293,0x84,0x00
8.348355679999999,293,0x0F,0x00
8.348357360000000,293,0xB0,0x0F
8.348367420000001,294,0x04,0x00
8.348369079999999,294,0x01,0x00
8.348370740000000,294,0xFF,0x54
8.348378420000000,295,0x84,0x00
8.348380080000000,295,0x01,0x00
8.348381740000001,295,0x56,0x01
8.348389060000001,296,0x04,0x00
8.348390719999999,296,0x0E,0x00
8.348392400000000,296,0xFF,0x00
8.348400200000000,297,0x84,0x00
8.348401880000001,297,0x0E,0x00
8.348403540000000,297,0x00,0x0E
8.348410299999999,298,0x04,0x00
8.348411960000000,298,0x00,0x00
8.348413620000001,298,0xFF,0x12
8.348425420000000,299,0x83,0x00
8.348427080000000,299,0x00,0x00
8.348428759999999,299,0x00,0x00
8.348435179999999,300,0x84,0x00
8.348436860000000,300,0x00,0x00
8.348438520000000,300,0x00,0x00
8.348444960000000,301,0x81,0x00
8.348446620000001,301,0x00,0x00
8.348448299999999,301,0x00,0x00
8.348454780000001,302,0x82,0x00
8.348456440000000,302,0x00,0x00
8.348458100000000,302,0x00,0x00
8.348464240000000,303,0x82,0x00
8.348465900000001,303,0x05,0x00
8.348467560000000,303,0xD0,0x05
8.348469240000000,303,0x8C,0xD0
8.348475600000000,304,0x83,0x00
8.348477279999999,304,0x00,0x00
8.348478940000000,304,0x12,0x00
8.348485540000000,305,0x84,0x00
8.348487199999999,305,0x00,0x00
8.348488880000000,305,0x12,0x00
8.348495379999999,306,0x81,0x00
8.348497040000000,306,0x00,0x00
8.348498720000000,306,0x3F,0x00
8.348508740000000,307,0x82,0x00
8.348510400000000,307,0x00,0x00
8.348512059999999,307,0x3F,0x00
8.348519019999999,308,0x82,0x00
8.348520700000000,308,0x04,0x00
8.348522360000000,308,0x30,0x04
8.348533820000000,309,0x83,0x00
8.348535480000001,309,0x00,0x00
8.348537139999999,309,0x00,0x00
8.348543560000000,310,0x84,0x00
8.348545240000000,310,0x00,0x00
8.348546900000001,310,0x00,0x00
8.348553340000000,311,0x81,0x00
8.348554999999999,311,0x00,0x00
8.348556680000000,311,0x00,0x00
8.348563140000000,312,0x82,0x00
8.348564820000000,312,0x00,0x00
8.348566480000001,312,0x00,0x00
8.348572420000000,313,0x82,0x00
8.348574080000001,313,0x07,0x00
8.348575759999999,313,0x00,0x07
8.348577420000000,313,0x00,0x00
8.348583800000000,314,0x83,0x00
8.348585460000001,314,0x00,0x00
8.348587119999999,314,0x12,0x00
8.348593740000000,315,0x84,0x00
8.348595400000001,315,0x00,0x00
8.348597059999999,315,0x12,0x00
8.348603560000001,316,0x81,0x00
8.348605239999999,316,0x00,0x00
8.348606900000000,316,0x3F,0x00
8.348616979999999,317,0x82,0x00
8.348618660000000,317,0x00,0x00
8.348620320000000,317,0x3F,0x00
8.348628580000000,318,0x82,0x00
8.348630260000000,318,0x0F,0x00
8.348631920000001,318,0x7A,0x0F
8.348639040000000,319,0x04,0x00
8.348640720000001,319,0x01,0x00
8.348642379999999,319,0xFF,0x56
8.348650279999999,320,0x84,0x00
8.348651940000000,320,0x01,0x00
8.348653620000000,320,0x56,0x01
8.348660300000001,321,0x84,0x00
8.348661959999999,321,0x41,0x00
8.348663640000000,321,0xAC,0x41
8.348670560000000,322,0x83,0x00
8.348672240000001,322,0x00,0x00
8.348673900000000,322,0x00,0x00
8.348680320000000,323,0x84,0x00
8.348681980000000,323,0x00,0x00
8.348683660000001,323,0x00,0x00
8.348690080000001,324,0x81,0x00
8.348691759999999,324,0x00,0x00
8.348693420000000,324,0x00,0x00
8.348699900000000,325,0x82,0x00
8.348701580000000,325,0x00,0x00
8.348703240000001,325,0x00,0x00
8.348709360000001,326,0x84,0x00
8.348711040000000,326,0x43,0x00
8.348712700000000,326,0xD4,0x43
8.348714360000001,326,0x03,0xD4
8.348720739999999,327,0x83,0x00
8.348722400000000,327,0x00,0x00
8.348724080000000,327,0x12,0x00
8.348730679999999,328,0x84,0x00
8.348732340000000,328,0x00,0x00
8.348734000000000,328,0x12,0x00
8.348740500000000,329,0x81,0x00
8.348742180000000,329,0x00,0x00
8.348743839999999,329,0x3F,0x00
8.348753820000001,330,0x82,0x00
8.348755479999999,330,0x00,0x00
8.348757160000000,330,0x3F,0x00
8.348771160000000,331,0x01,0x00
8.348772820000001,331,0x09,0x00
8.348774479999999,331,0xFF,0x19
8.348782379999999,332,0x81,0x00
8.348784060000000,332,0x09,0x00
8.348785720000000,332,0x1B,0x09
8.348793219999999,333,0x03,0x00
8.348794880000000,333,0x01,0x00
8.348796560000000,333,0xFF,0x56
8.348804299999999,334,0x83,0x00
8.348805960000000,334,0x01,0x00
8.348807640000000,334,0x52,0x01
8.348814800000000,335,0x81,0x00
8.348816480000000,335,0x03,0x00
8.348818140000001,335,0x03,0x03
8.348829320000000,336,0x01,0x00
8.348831000000001,336,0x02,0x00
8.348832659999999,336,0xFF,0x06
8.348854599999999,337,0x01,0x00
8.348856260000000,337,0x02,0x00
8.348857940000000,337,0xFF,0x06
8.348879719999999,338,0x01,0x00
8.348881380000000,338,0x02,0x00
8.348883060000000,338,0xFF,0x06
8.348904839999999,339,0x01,0x00
8.348906520000000,339,0x02,0x00
8.348908180000000,339,0xFF,0x03
8.348917580000000,340,0x83,0x00
8.348919240000001,340,0x00,0x00
8.348920919999999,340,0x00,0x00
8.348927200000000,341,0x84,0x00
8.348928859999999,341,0x00,0x00
8.348930540000000,341,0x00,0x00
8.348936980000000,342,0x81,0x00
8.348938640000000,342,0x00,0x00
8.348940300000001,342,0x00,0x00
8.348946780000000,343,0x82,0x00
8.348948460000001,343,0x00,0x00
8.348950120000000,343,0x00,0x00
8.348956240000000,344,0x81,0x00
8.348957920000000,344,0x25,0x00
8.348959580000001,344,0x1F,0x25
8.348961240000000,344,0x1D,0x1F
8.348967620000000,345,0x83,0x00
8.348969280000000,345,0x00,0x00
8.348970960000001,345,0x12,0x00
8.348977560000000,346,0x84,0x00
8.348979220000000,346,0x00,0x00
8.348980900000001,346,0x12,0x00
8.348987400000000,347,0x81,0x00
8.348989059999999,347,0x00,0x00
8.348990720000000,347,0x3F,0x00
8.349000920000000,348,0x82,0x00
8.349002580000001,348,0x00,0x00
8.349004239999999,348,0x3F,0x00
8.349011660000000,349,0x01,0x00
8.349013340000001,349,0x03,0x00
8.349015000000000,349,0xFF,0x03
8.349022659999999,350,0x81,0x00
8.349024340000000,350,0x03,0x00
8.349026000000000,350,0x05,0x03
8.349043220000000,351,0x01,0x00
8.349044900000001,351,0x11,0x00
8.349046560000000,351,0xFF,0x00
8.349054060000000,352,0x01,0x00
8.349055720000001,352,0x11,0x00
8.349057400000000,352,0xFF,0x2F
8.349064719999999,353,0x01,0x00
8.349066400000000,353,0x11,0x00
8.349068060000000,353,0xFF,0x32
8.349075380000000,354,0x01,0x00
8.349077039999999,354,0x11,0x00
8.349078700000000,354,0xFF,0xD2
8.349086600000000,355,0x01,0x00
8.349088260000000,355,0x03,0x00
8.349089940000001,355,0xFF,0x05
8.349097680000000,356,0x81,0x00
8.349099360000000,356,0x03,0x00
8.349101020000001,356,0x02,0x03
8.349108120000000,357,0x03,0x00
8.349109800000001,357,0x01,0x00
8.349111460000000,357,0xFF,0x52
8.349119260000000,358,0x83,0x00
8.349120940000001,358,0x01,0x00
8.349122599999999,358,0x56,0x01
8.349129300000000,359,0x81,0x00
8.349130960000000,359,0x09,0x00
8.349132620000001,359,0x19,0x09
8.349185719999999,360,0x01,0x00
8.349187400000000,360,0x02,0x00
8.349189060000000,360,0xFF,0x02
8.349200379999999,361,0x83,0x00
8.349202040000000,361,0x00,0x00
8.349203720000000,361,0x00,0x00
8.349210140000000,362,0x84,0x00
8.349211820000001,362,0x00,0x00
8.349213480000000,362,0x00,0x00
8.349219919999999,363,0x81,0x00
8.349221580000000,363,0x00,0x00
8.349223260000000,363,0x00,0x00
8.349229740000000,364,0x82,0x00
8.349231400000001,364,0x00,0x00
8.349233060000000,364,0x00,0x00
8.349239200000000,365,0x81,0x00
8.349240860000000,365,0x12,0x00
8.349242520000001,365,0x0B,0x12
8.349244199999999,365,0x61,0x0B
8.349245860000000,365,0x74,0x61
8.349252160000001,366,0x83,0x00
8.349253839999999,366,0x00,0x00
8.349255500000000,366,0x12,0x00
8.349262100000001,367,0x84,0x00
8.349263779999999,367,0x00,0x00
8.349265440000000,367,0x12,0x00
8.349271940000000,368,0x81,0x00
8.349273600000000,368,0x00,0x00
8.349275280000001,368,0x3F,0x00
8.349285000000000,369,0x83,0x00
8.349286680000001,369,0x00,0x00
8.349288339999999,369,0x00,0x00
8.349294680000000,370,0x84,0x00
8.349296340000000,370,0x00,0x00
8.349297999999999,370,0x00,0x00
8.349304320000000,371,0x81,0x00
8.349305980000000,371,0x00,0x00
8.349307659999999,371,0x00,0x00
8.349313960000000,372,0x82,0x00
8.349315640000000,372,0x00,0x00
8.349317299999999,372,0x00,0x00
8.349323139999999,373,0x00,0x00
8.349324800000000,373,0x00,0x00
8.349326460000000,373,0xFF,0x02
8.349328880000000,373,0xFF,0x02
8.349331160000000,373,0xFF,0x00
8.349333420000001,373,0xFF,0x00
8.349340079999999,374,0x83,0x00
8.349341760000000,374,0x00,0x00
8.349343420000000,374,0x12,0x00
8.349349739999999,375,0x84,0x00
8.349351400000000,375,0x00,0x00
8.349353060000000,375,0x12,0x00
8.349359379999999,376,0x81,0x00
8.349361040000000,376,0x00,0x00
8.349362720000000,376,0x3F,0x00
8.349368979999999,377,0x82,0x00
8.349370660000000,377,0x00,0x00
8.349372320000001,377,0x3F,0x00
8.349384239999999,378,0x82,0x00
8.349385900000000,378,0x00,0x00
8.349387580000000,378,0x3F,0x00
8.349395440000000,379,0x83,0x00
8.349397120000001,379,0x00,0x00
8.349398780000000,379,0x00,0x00
8.349405220000000,380,0x84,0x00
8.349406880000000,380,0x00,0x00
8.349408560000001,380,0x00,0x00
8.349414980000001,381,0x81,0x00
8.349416659999999,381,0x00,0x00
8.349418320000000,381,0x00,0x00
8.349424800000000,382,0x82,0x00
8.349426460000000,382,0x00,0x00
8.349428140000001,382,0x00,0x00
8.349434199999999,383,0x81,0x00
8.349435860000000,383,0x09,0x00
8.349437520000000,383,0x08,0x09
8.349439200000001,383,0x01,0x08
8.349440860000000,383,0x81,0x01
8.349442540000000,383,0x77,0x81
8.349448960000000,384,0x83,0x00
8.349450640000001,384,0x00,0x00
8.349452299999999,384,0x12,0x00
8.349458900000000,385,0x84,0x00
8.349460580000001,385,0x00,0x00
8.349462239999999,385,0x12,0x00
8.349468740000001,386,0x81,0x00
8.349470400000000,386,0x00,0x00
8.349472080000000,386,0x3F,0x00
8.349478580000000,387,0x82,0x00
8.349480240000000,387,0x00,0x00
8.349481900000001,387,0x3F,0x00
8.349491660000000,388,0x03,0x00
8.349493320000001,388,0x01,0x00
8.349494979999999,388,0xFF,0x56
8.349502899999999,389,0x83,0x00
8.349504580000000,389,0x01,0x00
8.349506240000000,389,0x57,0x01
8.349513580000000,390,0x03,0x00
8.349515240000001,390,0x10,0x00
8.349516899999999,390,0xFF,0x00
8.349524720000000,391,0x83,0x00
8.349526380000000,391,0x10,0x00
8.349528060000001,391,0x02,0x10
8.349535160000000,392,0x03,0x00
8.349536820000001,392,0x12,0x00
8.349538500000000,392,0xFF,0x0C
8.349546300000000,393,0x83,0x00
8.349547980000001,393,0x12,0x00
8.349549639999999,393,0x0D,0x12
8.349556679999999,394,0x03,0x00
8.349558340000000,394,0x14,0x00
8.349560020000000,394,0xFF,0x00
8.349567820000001,395,0x83,0x00
8.349569499999999,395,0x14,0x00
8.349571160000000,395,0x01,0x14
8.349577900000000,396,0x03,0x00
8.349579580000000,396,0x00,0x00
8.349581239999999,396,0xFF,0x12
8.349589180000001,397,0x83,0x00
8.349590839999999,397,0x00,0x00
8.349592520000000,397,0x73,0x00
8.349602559999999,398,0x83,0x00
8.349604220000000,398,0x00,0x00
8.349605880000000,398,0x00,0x00
8.349612199999999,399,0x84,0x00
8.349613860000000,399,0x00,0x00
8.349615540000000,399,0x00,0x00
8.349621980000000,400,0x81,0x00
8.349623640000001,400,0x00,0x00
8.349625300000000,400,0x00,0x00
8.349631779999999,401,0x82,0x00
8.349633460000000,401,0x00,0x00
8.349635120000000,401,0x00,0x00
8.349641240000000,402,0x81,0x00
8.349642920000001,402,0x05,0x00
8.349644580000000,402,0x90,0x05
8.349646240000000,402,0x8D,0x90
8.349652620000001,403,0x83,0x00
8.349654279999999,403,0x00,0x00
8.349655960000000,403,0x12,0x00
8.349662560000001,404,0x84,0x00
8.349664219999999,404,0x00,0x00
8.349665900000000,404,0x12,0x00
8.349672399999999,405,0x81,0x00
8.349674060000000,405,0x00,0x00
8.349675720000000,405,0x3F,0x00
8.349682220000000,406,0x82,0x00
8.349683900000000,406,0x00,0x00
8.349685559999999,406,0x3F,0x00
8.349692520000000,407,0x81,0x00
8.349694180000000,407,0x04,0x00
8.349695840000001,407,0x50,0x04
8.349704579999999,408,0x83,0x00
8.349706240000000,408,0x00,0x00
8.349707920000000,408,0x00,0x00
8.349714320000000,409,0x84,0x00
8.349716000000001,409,0x00,0x00
8.349717660000000,409,0x00,0x00
8.349724100000000,410,0x81,0x00
8.349725760000000,410,0x00,0x00
8.349727440000001,410,0x00,0x00
8.349733920000000,411,0x82,0x00
8.349735580000001,411,0x00,0x00
8.349737240000000,411,0x00,0x00
8.349743180000001,412,0x81,0x00
8.349744859999999,412,0x07,0x00
8.349746520000000,412,0x00,0x07
8.349748180000001,412,0x00,0x00
8.349754559999999,413,0x83,0x00
8.349756220000000,413,0x00,0x00
8.349757900000000,413,0x12,0x00
8.349764499999999,414,0x84,0x00
8.349766160000000,414,0x00,0x00
8.349767840000000,414,0x12,0x00
8.349774320000000,415,0x81,0x00
8.349776000000000,415,0x00,0x00
8.349777660000001,415,0x3F,0x00
8.349784160000000,416,0x82,0x00
8.349785839999999,416,0x00,0x00
8.349787500000000,416,0x3F,0x00
8.349795500000001,417,0x81,0x00
8.349797160000000,417,0x0F,0x00
8.349798840000000,417,0x07,0x0F
8.349805900000000,418,0x03,0x00
8.349807560000000,418,0x01,0x00
8.349809219999999,418,0xFF,0x57
8.349817000000000,419,0x83,0x00
8.349818660000000,419,0x01,0x00
8.349820340000001,419,0x5F,0x01
8.349827019999999,420,0x83,0x00
8.349828680000000,420,0x41,0x00
8.349830360000000,420,0xB5,0x41
8.349837279999999,421,0x83,0x00
8.349838940000000,421,0x00,0x00
8.349840600000000,421,0x00,0x00
8.349847020000000,422,0x84,0x00
8.349848679999999,422,0x00,0x00
8.349850360000000,422,0x00,0x00
8.349856800000000,423,0x81,0x00
8.349858460000000,423,0x00,0x00
8.349860120000001,423,0x00,0x00
8.349866600000000,424,0x82,0x00
8.349868280000001,424,0x00,0x00
8.349869940000000,424,0x00,0x00
8.349876060000000,425,0x83,0x00
8.349877740000000,425,0x43,0x00
8.349879400000001,425,0xAC,0x43
8.349881060000000,425,0x00,0xAC
8.349887440000000,426,0x83,0x00
8.349889100000000,426,0x00,0x00
8.349890780000001,426,0x12,0x00
8.349897380000000,427,0x84,0x00
8.349899040000000,427,0x00,0x00
8.349900699999999,427,0x12,0x00
8.349907200000001,428,0x81,0x00
8.349908879999999,428,0x00,0x00
8.349910540000000,428,0x3F,0x00
8.349917039999999,429,0x82,0x00
8.349918720000000,429,0x00,0x00
8.349920380000000,429,0x3F,0x00
8.349948180000000,430,0x02,0x00
8.349949860000001,430,0x02,0x00
8.349951519999999,430,0xFF,0x02
8.349962919999999,431,0x83,0x00
8.349964580000000,431,0x00,0x00
8.349966260000000,431,0x00,0x00
8.349972700000000,432,0x84,0x00
8.349974359999999,432,0x00,0x00
8.349976020000000,432,0x00,0x00
8.349982460000000,433,0x81,0x00
8.349984120000000,433,0x00,0x00
8.349985800000001,433,0x00,0x00
8.349992280000000,434,0x82,0x00
8.349993939999999,434,0x00,0x00
8.349995600000000,434,0x00,0x00
8.350001740000000,435,0x82,0x00
8.350003400000000,435,0x12,0x00
8.350005060000001,435,0x0B,0x12
8.350006740000000,435,0x81,0x0B
8.350008400000000,435,0x74,0x81
8.350014720000001,436,0x83,0x00
8.350016380000000,436,0x00,0x00
8.350018040000000,436,0x12,0x00
8.350024660000001,437,0x84,0x00
8.350026320000000,437,0x00,0x00
8.350027980000000,437,0x12,0x00
8.350034480000000,438,0x81,0x00
8.350036160000000,438,0x00,0x00
8.350037820000001,438,0x3F,0x00
8.350044320000000,439,0x82,0x00
8.350045980000001,439,0x00,0x00
8.350047660000000,439,0x3F,0x00
8.350055380000001,440,0x83,0x00
8.350057039999999,440,0x00,0x00
8.350058720000000,440,0x00,0x00
8.350065160000000,441,0x84,0x00
8.350066820000000,441,0x00,0x00
8.350068479999999,441,0x00,0x00
8.350074920000001,442,0x81,0x00
8.350076580000000,442,0x00,0x00
8.350078260000000,442,0x00,0x00
8.350084740000000,443,0x82,0x00
8.350086400000000,443,0x00,0x00
8.350088059999999,443,0x00,0x00
8.350094000000000,444,0x82,0x00
8.350095680000001,444,0x09,0x00
8.350097340000000,444,0x0B,0x09
8.350099000000000,444,0x41,0x0B
8.350100680000001,444,0x81,0x41
8.350102339999999,444,0x77,0x81
8.350108779999999,445,0x83,0x00
8.350110440000000,445,0x00,0x00
8.350112120000000,445,0x12,0x00
8.350118719999999,446,0x84,0x00
8.350120380000000,446,0x00,0x00
8.350122040000000,446,0x12,0x00
8.350128540000000,447,0x81,0x00
8.350130220000000,447,0x00,0x00
8.350131879999999,447,0x3F,0x00
8.350138380000001,448,0x82,0x00
8.350140039999999,448,0x00,0x00
8.350141720000000,448,0x3F,0x00
8.350150820000000,449,0x04,0x00
8.350152480000000,449,0x01,0x00
8.350154160000001,449,0xFF,0x56
8.350162220000000,450,0x84,0x00
8.350163880000000,450,0x01,0x00
8.350165560000001,450,0x57,0x01
8.350172779999999,451,0x04,0x00
8.350174440000000,451,0x10,0x00
8.350176120000000,451,0xFF,0x00
8.350183919999999,452,0x84,0x00
8.350185600000000,452,0x10,0x00
8.350187260000000,452,0x03,0x10
8.350194280000000,453,0x04,0x00
8.350195940000001,453,0x12,0x00
8.350197619999999,453,0xFF,0x0C
8.350205420000000,454,0x84,0x00
8.350207100000000,454,0x12,0x00
8.350208759999999,454,0x0D,0x12
8.350215860000000,455,0x04,0x00
8.350217539999999,455,0x14,0x00
8.350219200000000,455,0xFF,0x00
8.350227020000000,456,0x84,0x00
8.350228680000001,456,0x14,0x00
8.350230340000000,456,0x01,0x14
8.350241300000000,457,0x04,0x00
8.350242959999999,457,0x00,0x00
8.350244640000000,457,0xFF,0x12
8.350252640000001,458,0x84,0x00
8.350254300000000,458,0x00,0x00
8.350255960000000,458,0x73,0x00
8.350266260000000,459,0x83,0x00
8.350267920000000,459,0x00,0x00
8.350269600000001,459,0x00,0x00
8.350276040000001,460,0x84,0x00
8.350277699999999,460,0x00,0x00
8.350279360000000,460,0x00,0x00
8.350285800000000,461,0x81,0x00
8.350287460000001,461,0x00,0x00
8.350289139999999,461,0x00,0x00
8.350295620000001,462,0x82,0x00
8.350297279999999,462,0x00,0x00
8.350298960000000,462,0x00,0x00
8.350305080000000,463,0x82,0x00
8.350306740000001,463,0x05,0x00
8.350308399999999,463,0x68,0x05
8.350310080000000,463,0x8D,0x68
8.350316460000000,464,0x83,0x00
8.350318120000001,464,0x00,0x00
8.350319780000000,464,0x12,0x00
8.350326380000000,465,0x84,0x00
8.350328060000001,465,0x00,0x00
8.350329720000000,465,0x12,0x00
8.350336220000001,466,0x81,0x00
8.350337880000000,466,0x00,0x00
8.350339560000000,466,0x3F,0x00
8.350346060000000,467,0x82,0x00
8.350347720000000,467,0x00,0x00
8.350349380000001,467,0x3F,0x00
8.350356280000000,468,0x82,0x00
8.350357960000000,468,0x04,0x00
8.350359620000001,468,0xC8,0x04
8.350368220000000,469,0x83,0x00
8.350369880000001,469,0x00,0x00
8.350371559999999,469,0x00,0x00
8.350377979999999,470,0x84,0x00
8.350379640000000,470,0x00,0x00
8.350381300000000,470,0x00,0x00
8.350387740000000,471,0x81,0x00
8.350389420000001,471,0x00,0x00
8.350391080000000,471,0x00,0x00
8.350397559999999,472,0x82,0x00
8.350399220000000,472,0x00,0x00
8.350400880000000,472,0x00,0x00
8.350406820000000,473,0x82,0x00
8.350408500000000,473,0x07,0x00
8.350410159999999,473,0x00,0x07
8.350411820000000,473,0x00,0x00
8.350418200000000,474,0x83,0x00
8.350419880000000,474,0x00,0x00
8.350421539999999,474,0x12,0x00
8.350428140000000,475,0x84,0x00
8.350429800000001,475,0x00,0x00
8.350431479999999,475,0x12,0x00
8.350437980000001,476,0x81,0x00
8.350439639999999,476,0x00,0x00
8.350441300000000,476,0x3F,0x00
8.350447800000000,477,0x82,0x00
8.350449480000000,477,0x00,0x00
8.350451140000001,477,0x3F,0x00
8.350459140000000,478,0x82,0x00
8.350460800000000,478,0x0F,0x00
8.350462479999999,478,0x07,0x0F
8.350469479999999,479,0x04,0x00
8.350471140000000,479,0x01,0x00
8.350472800000000,479,0xFF,0x57
8.350480579999999,480,0x84,0x00
8.350482240000000,480,0x01,0x00
8.350483920000000,480,0x5F,0x01
8.350490600000001,481,0x84,0x00
8.350492259999999,481,0x41,0x00
8.350493940000000,481,0xB5,0x41
8.350500860000000,482,0x83,0x00
8.350502519999999,482,0x00,0x00
8.350504180000000,482,0x00,0x00
8.350510600000000,483,0x84,0x00
8.350512260000000,483,0x00,0x00
8.350513940000001,483,0x00,0x00
8.350520380000001,484,0x81,0x00
8.350522040000000,484,0x00,0x00
8.350523700000000,484,0x00,0x00
8.350530180000000,485,0x82,0x00
8.350531860000000,485,0x00,0x00
8.350533520000001,485,0x00,0x00
8.350539639999999,486,0x84,0x00
8.350541320000000,486,0x43,0x00
8.350542980000000,486,0xAC,0x43
8.350544640000001,486,0x00,0xAC
8.350551019999999,487,0x83,0x00
8.350552680000000,487,0x00,0x00
8.350554360000000,487,0x12,0x00
8.350560959999999,488,0x84,0x00
8.350562620000000,488,0x00,0x00
8.350564300000000,488,0x12,0x00
8.350570800000000,489,0x81,0x00
8.350572460000000,489,0x00,0x00
8.350574119999999,489,0x3F,0x00
8.350580620000001,490,0x82,0x00
